Run,A1AG2,AFM,AHSG,ANT3,AOC3,APOB,ATRN,BTD,C20orf3,CADM1,CD163,CD44,CDH5,CFH,CFI,CLU,CP,CTSD,DKFZp686N02209,DSG2,ECM1,F11,F5,FCGBP,FETUB,FGG,FHR3,FN1,HP,HRG,HYOU1,ICAM1,IGFBP3,IGHA2,IGHG2,ITIH4,KLKB1,KNG1,LAMP2,LCN2,LGALS3BP,LRG1,LUM,LYVE1,MMRN1,MPO,MRC2,MST1,NCAM1,ORM1,PGCP,PIGR,PLTP,PLXDC2,PON1,PRG4,PROC,PTPRJ,Q5JNX2,SERPINA1,SERPINA3,SERPINA6,SERPINA7,THBS1,TIMP1,VTN,VWF,Condition
CRC_P2A8,14.6463379647279,15.9763478548334,19.2916122048535,17.4115610922796,9.66207462303227,15.7776309504512,13.4947260087109,16.0658674291811,10.5211359160818,9.30229046467142,10.7793564544496,9.34884021920417,9.24573833347536,17.5719118509548,16.5778216000482,19.6105029471013,15.8261889370127,9.96229526486287,20.8532106706661,10.7958992461101,11.932469268466,15.4105678856305,12.8451614986226,12.5309426608693,13.4325518031298,10.3792781524782,7.21975376995089,12.4511789456617,20.9465515273356,17.1570752815449,8.34910099148811,8.98114264720929,10.291799998118,19.3846446177637,21.4011073398328,15.9883052383459,14.0345349166488,17.0066408767612,13.8225604515443,9.02171380354257,13.8779907110356,14.4377497361487,14.7709070668083,11.1039373091861,11.5054571562375,8.98751541591713,10.1119035441561,13.2204780750322,10.5301240276262,17.1830823584038,7.87242393226724,8.2772836818816,11.009775955744,9.79460645624076,15.8355342589033,11.6506985602808,10.3383342677513,9.74264593016332,19.7079487530887,17.2173424251668,14.7796466491868,15.4697806892049,13.2752078413919,15.1170122469582,11.9069361547918,11.2103508076917,10.7026932665923,CRC
CRC_P2B10,12.4962686792045,16.3360025934376,19.9125280430683,16.6424223472777,8.81428115343012,13.7774629268109,11.2948655295649,15.9531477289447,10.2505725636508,8.06841016357021,12.0327686250968,10.2208815932045,9.62941230682554,17.8847654527229,17.4951976658669,17.9314881947389,14.2040403614818,9.65514134635602,19.3094676380537,10.5869605773461,12.7294030427231,15.2484385087447,12.7238233373806,11.8370558753101,13.0787020431306,10.3502171509949,11.9950629167236,11.9248350222418,20.8543845039932,16.3873894735759,8.48444730632958,8.35457821100814,9.34526424024292,21.896080667816,21.6895199974127,13.3930791182765,13.5388640891625,16.5801645064232,14.0455728860384,10.3646864865921,16.0751703293257,14.2075818287362,12.7364355881407,11.143894080882,11.6451733400484,10.9153859967991,10.7283099633501,12.6473911046533,9.72161851333095,15.2638904887542,8.72889113282655,7.4191716395028,9.78086803708178,9.74867852554652,12.7131721450163,12.0640439689837,9.0908713113112,9.85676308990551,19.2940333540579,13.832240057437,12.2738552259166,14.5070550572498,12.6277346946286,16.0254150298425,12.1394376494733,8.71957790581366,11.9581583214703,CRC
CRC_P2B3,15.4770628663815,16.1052552408381,20.181094893244,17.3484903160585,9.32187017511577,15.6809588058689,14.5521311858585,16.1203055933733,10.7934524864521,9.78688002616873,11.6822035855957,9.39386606131766,10.1447619259741,17.5115963726038,17.0173494245145,19.2220753342313,18.2651900968394,10.282068678805,22.666087712719,10.0016054665189,12.3656177104463,15.3137724467129,12.7212758906356,12.4190782490098,13.7572503196985,12.7223391673171,10.5786600603164,12.5902161965636,21.0212725276576,17.4977663256019,8.81898786672881,9.4039452242937,11.0688268142547,21.0180088358758,23.3630579488897,16.1675351917816,14.0042706953369,13.0387166256896,13.8986645226443,10.2062465005604,15.1365713759197,14.1085291841964,15.5087375083068,11.7830110640964,11.2298323325015,9.36265947823163,9.79251808106411,13.8019306763054,9.82699030025717,18.028942330848,8.5067518312159,9.27777143892817,11.7388668349561,9.99658540171698,16.3735920759517,12.4782027749938,11.9082039669873,9.64893950456371,19.2114656528707,18.2580397605148,15.0350494282616,16.5315287638541,13.7370096903046,15.3686613163779,12.1702406884944,12.1997828152032,10.2324455476689,CRC
CRC_P2B4,14.4083470116202,15.9452043636667,19.2114687977415,17.1299706716066,9.1055321403978,15.1816568884334,13.53086933882,15.5230426965191,10.7499918994036,9.40532168631391,11.5184573117273,9.80800714044168,9.44554755246255,17.3033892149473,16.7593640469526,18.8068504127993,16.3905599862957,10.1525868307115,21.2390458193182,10.7308014254218,10.514941497499,15.3244776228972,12.8834794225781,12.2465343949555,13.6625712088328,10.1014747030114,12.2724852163207,11.0258621807895,20.4128530671959,17.2603901189614,8.54665021065755,8.72553484327473,9.91712109709055,21.8427738946046,21.4699583309291,15.6551946328765,13.8481142871676,17.2146576038601,13.9592973143454,8.99381478369341,14.5274716575606,15.3606640310043,15.1148288594408,12.4687968773319,11.2472339126827,9.64381390064533,10.4102301594099,12.8915064853552,10.3881937303453,17.3221010417854,8.13696453515169,8.72481239162277,11.0076239187146,9.88940426620931,15.7350690427953,10.7842078504124,9.88859619365937,9.49190091726553,19.4230675323223,17.4879028629828,14.389041240232,15.5764953682721,13.439040876204,13.7844822623522,11.6944186592461,10.58317337216,10.7867909879238,CRC
CRC_P2B7,15.2302162280215,16.1872701764788,19.7794766601004,17.2785973468062,9.94974165555673,14.6803681301016,14.2121101749609,16.0491449951059,10.6785038470392,9.78288635503923,11.2011087734348,9.4233892216123,9.45109978416922,17.3203871337688,16.6924612396378,19.2127711895097,16.9976948229811,9.64956546376029,21.9448826537634,10.2123937701624,11.6848985577916,14.6594551163943,12.3536843392078,12.0520919860253,13.3014922272846,11.7745928902393,11.0013567092193,11.5886520793861,20.6998283886395,17.7410596008479,9.00838011726695,8.85760357459404,10.6103926954511,21.0973586924714,21.8943745747985,15.9269922329221,13.1795238909968,17.3392395946001,13.7190847390391,9.88733515085147,13.8919157446322,14.6483530856929,15.1287133990341,11.1616624290392,11.1610090577457,10.1056507760177,10.2067349609161,13.3990731784915,10.0602671097431,17.3656967959749,8.72781026717214,7.56323929745901,11.4196466010862,9.12450938435106,15.570987806837,10.5575201100112,10.7687259985186,10.3191699462487,18.7437322927326,17.895618101318,14.127027436906,15.8213848975536,13.2895113231683,12.8900987003301,11.7061017186149,10.5858358612247,10.7640915416839,CRC
CRC_P2C10,14.6356748480165,16.2622588704932,20.1150308190031,17.2442168706801,9.29282495887222,15.0145043971709,14.0016395161469,16.2651398936231,10.0666474347468,9.89427877258552,11.4137575714159,9.64469550993569,9.50743457878171,17.0067009503876,16.5960664611551,19.1662277881484,17.1091769020298,10.3508096846083,22.0578926208241,11.1161671604892,11.8076562663038,15.098212637922,12.545672840173,12.7343772629303,13.9369263545731,10.5981493234653,11.5591096580407,12.1037178497787,20.0820922224467,17.8521864828745,8.50104248728869,9.13378738834435,10.0080177339859,21.8978999794373,22.3797911514586,15.5622512220903,14.1786145154676,17.5763191038582,13.5430700672544,10.1103846453617,14.8378600737007,14.6161820052823,15.3292432136629,11.7216534952672,11.6032791186876,9.10658059123458,10.7352184473737,13.7769009401759,10.0028348820537,16.6898358187209,8.29528615408461,9.54462188623867,11.6179667764396,9.6423233927069,15.9144493051246,11.0481049062575,10.399746516334,9.92273138249806,19.1418371914306,18.1989454410494,14.5394021815724,15.915484200304,13.3669461863837,15.4430264744886,12.3632449185046,11.7040597468965,10.5758988628366,CRC
CRC_P2C3,14.4638431884032,15.6159557113079,19.0429156422124,16.8639883999753,9.26618038301,14.7134410698345,13.3624208817535,15.1878116277393,10.7412418541395,9.47226717330473,10.7715164565072,9.05765674174165,8.76568215697671,17.5400213259175,16.4896180704173,18.9615059741903,16.1387822372965,9.4805679337145,20.3076586210142,9.62719697811671,11.2265221132268,14.6318914158634,12.5299356634353,11.866270699719,13.5636035508281,10.5831395708454,10.7354163861124,11.1438817285938,20.1444963019677,17.490123903618,8.52169515139231,8.69642930461106,10.2569943157269,21.9986556654382,21.8139470432374,15.3661265932978,13.9434942059813,16.7358582052937,13.5311770303553,9.4385937074526,13.4632659242229,14.771144345104,14.6085686986817,11.3881213368668,10.854061769909,9.03311134497697,9.6598279085476,12.3916497398911,10.0514255001428,17.1485267850971,7.83674539008437,7.72943762484043,11.1281076407276,9.15034401520366,15.5807650407232,10.7230697120286,9.73992209412726,9.37776636346794,19.7231514936071,17.3686124475987,14.1686345992576,15.3988676493894,12.8487295717786,14.1176121279002,11.5911651627339,11.0427131042903,9.91789817679962,CRC
CRC_P2C5,14.9063085774026,16.6124595019903,19.4980395433745,17.5617850933463,9.5109949008017,15.9192385095499,14.1122298207257,16.3184201127238,11.290293407311,9.38993090904453,11.2043010727678,9.55434441778304,8.26162033993764,17.5617387914487,17.5602146306409,19.7299935439175,16.3497588209901,10.1194683312157,21.0823000077752,10.4421532222182,12.3901786191947,15.2756094488419,13.0881507060996,13.0347536361989,13.9833770202625,10.2067666170823,11.9107163908113,11.9415801879608,20.2799904759389,17.7958389504367,8.77861453608114,8.87142791110208,9.83914743997196,21.3955637032265,23.1414313713528,15.7838409281058,14.7614327548816,17.537559945193,14.8092503293483,9.7727584075635,16.9528039301097,14.9512818173397,15.3720749812223,11.7209485983541,11.6700845897391,10.2401713982008,11.0797430313589,12.4523554278839,11.0726387890575,17.0958491558063,8.8218976533645,8.65133990783647,11.8774780360276,9.64990661702599,16.9136038874235,12.0181830300801,10.2295014179639,10.7825125398673,20.2600815790892,17.2178661551426,14.7191787233448,16.1471169712053,13.4742530438787,15.7341474288598,12.1917763468534,11.5839821522185,10.3626728415581,CRC
CRC_P2C9,15.1123560998921,15.6899762862631,18.9919849327259,16.6636638683215,9.58649291630699,15.0265860609731,14.123555818592,15.5730780349557,10.3377480199439,9.93386499851883,11.5808362972513,8.88804479279921,9.46315560914291,16.8994650379009,16.76468384937,19.0294289353086,17.04171758404,10.5387819221348,22.8055104471871,10.5764116246923,10.8260246125366,14.6581970544706,12.4172513901215,12.8895622356218,13.0951309514086,10.3108610044499,12.7585031893856,10.7699758754133,20.7683054088005,16.5243308475077,8.40792820873804,9.93264433033075,8.97463450700089,22.2622965864221,22.7168425256498,15.6160564443487,13.3882674830028,17.3728390354926,12.9391645168295,11.2862734002001,14.1055266653241,15.156148209437,15.9209670244631,12.34512669364,12.1387971273963,10.2709986963918,10.2838465691574,13.0975530323664,9.96513119528287,18.1866767655913,8.05207478938406,9.53940534119427,11.8823148508725,9.49315053565008,15.264520595966,9.92854311847327,10.0754643370838,9.51581509699798,18.6811701645403,18.5530764174911,14.7051732143413,15.4962089258518,12.4481942895776,14.3778925385116,12.6676112937588,11.2265626675988,10.4118900795834,CRC
CRC_P2D10,13.7847857598024,16.099300594963,19.4961824179434,16.8340203750064,9.58091882774163,13.9340375512473,11.9601565538095,15.8168678325068,10.3672804485029,9.66194311695,12.1585628817738,12.5969080992394,9.18113656424183,17.7817421656459,16.9866780396792,18.7263266774192,15.6774128705384,10.6555716211954,19.6969588234869,11.3160221764624,13.5911427912732,14.9924874598298,12.4079580863324,13.0333096055687,12.7862625414467,10.7034219391716,13.2267174879367,12.6076372233642,20.5509343892632,16.9927362528813,8.72363451772817,9.45293542710433,9.62312025294066,20.7891696318058,20.697920391986,14.6587129576255,12.9649434890964,16.9387740184137,13.9841633301505,9.7106031563181,15.3292823923886,15.0538609557942,14.7144291226857,12.8042512328443,13.0209847873948,10.3846376013703,11.2380473246317,12.3618828344431,11.1495220107339,16.5303228563913,8.35254047618333,7.52037737660353,10.5309733828432,10.566126302063,12.6177518604133,9.68320839530838,9.14116188283581,9.54799986479794,19.7835976932003,15.506676336733,12.6437916409955,14.5620751818476,12.6363876148492,14.670033122042,12.8851328191934,9.65580805566793,11.9656412177094,CRC
CRC_P2D2,12.9118640480014,16.6633516010303,20.0181712858129,17.3662518789152,8.98102226982432,14.8526423788555,12.815631430675,15.7719674463965,8.98766399697081,9.65035708667425,12.2756288797676,9.84330737267698,10.2224652050258,17.5590821167203,17.1233401470488,17.9580934676507,15.8340206414698,10.8727019293839,20.1021172852709,11.0668030690753,11.508481819632,15.481243078103,13.4345264868541,12.4979873352687,13.4793521784012,11.542680183413,12.1105561461249,12.3577129966363,21.5653090605244,16.8520261938408,8.77133010869021,9.64876425770983,10.2449509127157,19.9474494566111,20.1789332333513,14.3352476676791,13.6603962128658,17.1963094369292,14.1395849603597,10.5831500991412,15.2652080745924,14.4379435701589,13.806623040379,11.3612790369475,12.381521176624,11.0249583217682,10.158697095896,12.1727647852792,10.9702181688839,16.1488204666137,8.86944228373055,7.85183480181164,10.3698160075233,9.59432217112264,13.8148723304993,9.75870195451998,10.1071524113822,10.240663193304,19.7044749269061,15.281467238501,12.4814253895956,15.0106547560489,13.077709238906,15.0961365531548,12.7689909673942,9.97681310938417,10.8800712285159,CRC
CRC_P2D4,13.5564808590264,16.5382294257809,19.6413776385898,17.2003970462894,8.63628097138219,15.3025303553109,12.534152005684,16.2039325003024,10.3434960286736,8.55028315352117,11.2321149655244,9.66333630367823,9.31430356093149,17.2693122355791,17.0012486268346,19.3844137474199,14.7298808508694,9.71211922098954,19.2100941363196,10.1065081712041,11.6529285692069,14.3770015545222,12.2436381349682,12.5324472090527,13.2847164595055,10.4372745585717,11.0268975474333,12.5725424024786,19.9038285394984,16.9390133712364,9.47927179171383,8.5108529144573,9.09803924683457,21.4751110849882,20.0950559865491,14.4614976158004,13.6803916007631,16.8683665468936,14.0396497963965,9.17402778511016,14.7137570459561,14.9689676342939,15.0545586906826,10.3839434605358,10.7795041688043,11.4692464554534,10.5660381655059,11.0192849092646,10.3493740254921,15.4421893890619,8.74807552344929,7.86999885197118,10.8588348733196,9.97626558196583,14.330048313048,11.2798997637261,9.34621440335315,9.68682177455845,19.8421244928758,15.2747315935144,13.3373970850629,15.2841234861308,12.3880136800417,14.9672672156352,12.3489302797153,11.0914282473602,10.8985202250671,CRC
CRC_P2D6,14.4407050093987,16.2631009564163,19.4464386114182,17.3779204696714,10.219405889025,14.824923792125,13.8377589146034,16.3942236146345,9.6720072915407,9.69265253954718,10.4964362966443,9.97790711355611,9.55046062526846,17.6727008800331,16.9658376040229,19.4356031507246,15.6779952556627,10.0839783276812,21.0956540358558,10.4281573275467,11.8912254626404,15.3193510479651,12.6099933289669,12.7343206345142,13.4586253041935,10.7960150838733,11.1269172024188,11.5844645156206,20.1870625464569,17.364769750588,8.3094198544156,8.99370820452364,10.6114917734776,21.1258710292191,22.1540733948063,15.2702069453443,14.3005285433751,17.3383270228056,14.1134708653601,9.43679903351086,14.8597217350233,14.5882595610758,15.0686756332328,12.2032908768767,10.9902783077562,9.3037751761822,10.5029656631457,12.4492432192395,10.5380240886978,16.5604687105313,7.70519265132891,8.06468422647992,11.2136069732932,9.88886318120953,15.6792162119453,11.4277190095152,9.90265577381114,10.3024075069839,19.9832756948625,16.9674601344666,14.3280906438947,15.5143001044919,13.2455061569102,13.343373187251,11.2653409373589,11.0817086594298,10.5853818656171,CRC
CRC_P2E10,14.7369680645736,16.5326922426443,19.5040991908582,17.7938669269714,9.80729104740554,15.2565994787409,13.9874046659905,16.1680757757694,10.885264725941,10.2923754315685,11.6289187745473,10.2472983880214,10.1625555819743,17.6504410589295,17.0313430891816,19.5581689358531,17.5088203164982,10.7738032152424,21.8771979641483,11.1055112012834,13.1937079574355,15.5344491262797,13.1139306174576,13.3656130697108,13.0861849401066,12.1876475702561,11.5709486678233,13.4856118978565,21.8763450344658,17.6157720359998,8.76702783202744,9.9667758803602,10.6196001382617,22.1151031002762,22.4129707625918,16.0809146782161,13.5949098338296,17.8318126492254,14.0014099676002,10.681972854434,16.0556637962286,15.7936349066947,15.1860160904179,11.9559069813085,11.421142177824,10.4293681320115,10.7601919173218,13.6836954578873,10.8370683924514,17.4976915643118,8.89015659419514,8.47376018662279,11.5545620636282,9.49069939700365,14.6162544622157,11.0549108194507,10.9904935490728,10.2727792943464,20.1573354753637,18.0010072218837,14.2136416093423,15.8839727603084,13.3735826528208,13.7571067647773,12.4333483256639,11.6164131412446,10.7410615122434,CRC
CRC_P2E2,12.8991405724275,16.1973214711595,19.3691531377855,16.8083902832314,8.61146067380337,15.1042557339055,12.6271878506189,15.6057798349236,9.63340531515727,8.37661430924947,10.5941113018126,8.40800066075578,8.60218905238613,16.9589474703847,16.6056477163517,18.4940104143752,15.3242403696602,8.91618686553341,20.602153647225,9.66989682419013,11.4810941904604,15.1742625153003,12.638538583023,11.6035612891419,13.0270723259235,10.0074864245058,10.8084408381471,11.3954341536505,20.6075269458491,16.7705642305657,8.22330636461583,8.50454523511401,10.2856620957063,19.7039700962945,21.4378804931549,14.6320674871092,13.3295615188153,16.9965097600346,13.8341571287734,8.32991478527676,14.5226174735245,13.2029409027464,13.4182129679712,11.212530728542,11.0016720760652,8.33590079515412,10.2387088669525,12.4648083292468,10.0838610569519,16.4596174114904,7.67880278700752,7.49178991381612,10.2212559888402,8.59590550745194,13.6741135194533,10.8804670505239,9.68026569823193,9.1448577840568,19.4342735551223,15.6707274328397,12.7363478600539,14.9018916799944,12.4287719901296,15.3683124909977,11.8750059095075,9.72636609569158,10.3738481682071,CRC
CRC_P2E5,14.9853552910523,16.4330909090826,19.3152894178457,17.4557281125024,8.86783208995992,15.8897414798905,14.3508492311565,15.9005324102564,10.7388156109356,9.28622685103309,10.8509836803438,9.57992611406838,9.31565028337417,17.1358060264568,16.591165421679,19.266224735467,16.9469134004198,10.6354891071987,20.4775354625019,10.0501642355009,11.2867623603766,15.4493816750039,13.2458232833375,11.9602767107968,12.7727439277623,10.2343880430766,10.5693606544574,11.9263653560195,20.5383588782184,17.18851168022,9.19168485556755,9.85947560250022,10.8015106555606,19.460296823724,22.6284229043192,15.8761198911601,14.193214749307,17.7396348306063,13.913259076853,11.1109770656711,14.420035271689,14.769057013658,14.5999465103886,11.7096260067281,12.5147871591622,9.44110339778801,9.45512333028296,12.6558228657566,9.96960636412491,18.1484295741151,8.1978601779368,8.66521983005011,11.2630010103958,9.59371646400374,15.9573916150012,12.0846798052523,11.3179446832149,9.64139219030784,19.6510211290368,18.0232003662132,14.873707122191,15.8478483844137,12.486553225193,15.2041405535366,12.6049935386141,12.1235412702706,11.170624544351,CRC
CRC_P2E6,14.0699178738795,15.4722978318364,19.1383157128259,16.6135662649921,9.81708170189338,14.8082645569553,14.0439404954189,15.6477250615565,10.1664693626739,9.41943711663171,10.5410267968117,9.69329074228025,9.19928473639986,16.395838303154,16.1545374071483,18.3653557261233,16.9567142390377,9.32679224830559,21.7431692760075,9.90330255620395,10.3175339049849,14.5042205308025,11.6720037074554,12.4634401316146,12.9292681980396,10.1365610061091,9.75398318866426,10.6922304932889,18.69304272271,16.6686060181596,8.99658353853349,9.36251329082408,10.7759345160176,20.1228882895792,21.9782732023101,15.4644771017588,13.1902784216293,17.1937443857364,13.0652221352141,8.96928225893925,13.5780007808087,13.779946401558,14.8623636148932,11.059040104615,11.4938775098224,9.05370896030257,10.135962305277,13.5195044013955,9.84041909509289,16.7199185097792,7.65054439420216,8.65982564221357,11.5473474410775,9.03654907299522,15.3687598449593,11.8314261163077,10.7129227635648,9.40620261551177,18.2692895236555,17.5820606177133,13.4268825431363,15.7420831125792,12.9835467114911,14.2420592416805,12.0309425963336,11.0259021824864,9.77024984482987,CRC
CRC_P2F1,15.0649206096005,15.6898843124361,19.4779039798127,17.4415349381114,8.92601692622153,15.9218180645508,14.7563250365664,15.7449568172958,10.5880712734488,9.92592357490011,10.39637041308,9.25816135400882,10.203719019648,16.920983694056,16.5785315138919,18.9171812086287,17.7013127487886,10.2485174102737,22.2375272623587,10.20983671973,12.0470071933809,14.9624511308047,12.2397721145294,12.1265325848884,12.9956749642323,12.2293758551607,11.0701940516922,12.201133891272,19.7234109661057,17.4394234416318,9.11636908262293,9.63503390186078,10.5382712540198,20.1245303517899,22.7853068380874,16.0315548489996,14.1799364448044,17.8506754618951,13.5247146683705,11.3089910822193,14.6039794177751,14.6089115966877,15.1868055910474,12.3014429347088,12.1678301120968,9.7713603165245,10.0222055098487,13.4793579160852,10.3037369780617,17.6460060097377,9.13544840566693,8.4314558377158,11.5480771900842,9.21807475131269,15.5149614656698,11.7580724313041,12.1265383832726,10.0726615116968,18.2311727898162,18.8719410527892,15.02363145993,16.3811597703794,13.1448256407786,14.4177692254266,11.8794342654849,12.6183617465205,10.7522993896699,CRC
CRC_P2F10,15.6669719075093,15.2935816379996,19.3587068412263,17.279962067671,8.93976758606061,15.6980199212722,14.2418084088479,15.4109648533942,10.4764416472651,9.75983210079395,10.8994299186569,8.85486995266094,9.98821169895861,16.8834798301549,16.9111140578466,18.9352975393007,17.7463774785241,10.170024798981,22.0976595743992,9.74330350447857,9.78221091297719,14.4656146921368,12.4925284535891,12.1168989619531,14.0509660369695,10.0264589459455,10.8357874545703,10.1088268780825,20.971002582791,17.1314032647494,8.78122921241985,9.93763450529166,11.2140751318103,22.3031942138402,22.3762323555266,15.7543478055868,14.1891060440067,17.2742727130101,13.8758267471188,11.5442181946748,14.8062531520466,15.3243284895195,14.7394520378371,11.4957963721023,11.7700741530925,9.6749026966274,9.64354704361786,13.8784527660827,10.5399452448187,18.8500894175963,8.34816306188202,10.4048691352717,12.1648457766341,9.58866145766829,15.6293615199519,12.5691820336395,11.4011145453514,9.40176912358072,19.0098495735087,19.4666832055115,15.3315009142342,16.524895104595,13.2916973063649,15.3201257445715,12.6915930795442,13.3294742481092,9.67471119337571,CRC
CRC_P2F5,14.6843032398585,16.1730606843614,19.4605166811897,17.7718937589828,9.54379563963769,16.0979602571971,14.4701444073532,15.7811559651494,9.98975212453051,9.58495993240055,11.0117436786676,10.1673031641895,9.66584415867158,17.0890301923564,16.6701487190503,19.1657114144504,16.9672062749378,9.74051278723704,22.3649749075549,10.0227227186506,11.599738710674,14.5384598867188,12.3127843993879,12.6035935251328,13.4881870017079,10.9854416429404,11.9058164392101,11.7799324164283,21.3739269008316,16.5819359688547,7.80154542546653,10.5143968352881,11.1282678041043,19.020798386062,23.0679076824481,15.6892470627688,14.464967199411,17.5181391202894,14.2319604827836,10.2837043991448,14.3325923796024,14.520489264599,15.4450508911876,11.5112584285036,11.8946809088195,10.5290388413018,10.7053379528393,13.1941262314971,10.0781440830496,17.3184021533842,7.79696083211331,9.43805513761029,11.7998482334732,9.73919564617309,15.84072909537,11.6953629163937,10.0082603087468,9.88156535067547,19.2290197236261,18.4892562974473,14.4490069572856,16.3657479234702,13.3708938812255,14.8808042631796,12.5013105007555,11.5736287679173,10.8843998393976,CRC
CRC_P2F6,15.0402628764201,15.8223664504742,19.3842315589907,17.5417292630647,9.29924102489455,15.6860980872789,13.634203730042,15.4673747433829,10.695469783014,9.74617933026999,10.9095146475062,10.7736384887794,8.6881679170538,17.8155025761113,16.7063542888253,19.4118442059329,16.6925011455847,10.023645659759,20.4704560443203,9.9613100092771,12.7224022067929,14.9870663531696,12.5194570573125,12.7626704204355,13.8221492057576,10.4321786211711,11.8062568981331,10.8188446505408,19.3399976437365,17.489046511963,8.03448930876902,9.34131669527111,10.2390178677322,20.5647994122588,20.9888416709631,15.5063232233179,14.5744280890121,17.5904596579526,14.2132586636931,8.92295384745478,15.2412308214388,14.7997922144908,15.2971474190504,11.8209036042657,11.5976168529877,9.30982214929031,10.5410621730912,11.1947067117295,10.4437224394822,17.6194444845784,8.01167584475006,8.2871982001432,11.7666474513414,9.94776114771833,16.5636021014229,11.3163920150725,10.1006115215524,10.2727792943464,19.5835360677578,16.9892367624206,14.8037026106692,16.2086570270745,12.8220846267292,13.1269159246001,11.4995430721289,11.401787659521,10.4714403872935,CRC
CRC_P2G3,14.9742068982377,15.9234158851583,19.6400615726899,17.1381244776823,9.70609592493908,16.1160519451614,14.008111584562,15.8598011769674,10.8597483250027,9.74137514616364,11.6961274750152,9.74097062281319,9.25459933970416,17.3187984418701,16.725879284888,19.1533813161576,17.4736298854004,11.5811390489416,21.7047915083985,9.67431623761863,11.8309166288856,14.9923887203739,11.9199613625041,12.2933943708462,13.2623986777994,10.483388485067,10.2701598810347,11.4840072100143,21.2884485535956,17.0867544071234,8.39306234319434,10.3589876873512,10.4642918645592,23.1717500725109,21.6270526951915,15.5869492180383,13.2436370587491,17.8811518078195,13.7918156320478,10.5767292008774,15.7280685475972,14.4688637181487,14.9921915151115,11.7639666032172,11.976265185613,10.5194864060904,10.3484803172755,13.9431609854387,10.2779043212025,18.0546313935998,9.12682733048374,10.0786918730203,11.9619952579991,9.3684943040226,15.5178991411632,12.1107014371284,10.5961415258796,10.0511931917498,19.3608498248738,18.1492206842599,14.367181300258,15.8528700176993,13.1714598712085,15.57296444918,13.1406777450337,12.7537777349077,10.975823548133,CRC
CRC_P2G4,15.1889695587485,15.334568120334,18.9344856538425,16.577966857673,9.20481879769799,14.9000160674616,14.3528530130639,14.941014789846,10.2821432942923,9.88122774825469,11.0562514520847,9.09910150094908,9.84293120991815,17.0252501527291,16.2200265953926,18.6131907162715,17.1463690654336,10.1059681135723,20.7098116336748,9.64208865138233,10.8554414020447,14.1620347137154,11.8218523202715,11.9148423169107,13.5478626222213,10.3784986188955,10.7632122777574,10.9159788792663,20.929863211087,17.4777656656531,8.83993025840384,9.04178159948111,10.4131421002762,19.2834765182778,21.076638430107,15.8827432376546,13.6968217478273,17.3410859656233,13.7040949963463,10.1132864234988,14.8202395078084,14.75565135302,14.8271889770197,11.8592212496043,11.5987556274785,9.10130245754599,10.3361991680443,13.2537662533608,9.58810080020659,17.7852646348311,7.98628270256478,8.23779642179053,11.3341210793151,9.27109283864534,15.0607315952952,12.008692605032,10.3523561208978,9.94411578313227,19.3041314022324,18.2156875596386,13.8778014166044,15.8455568565042,13.0998942945332,14.6209434645175,12.5208624774736,13.3726220621445,10.2593332395001,CRC
CRC_P2G7,14.8363782729537,15.9626392437511,19.4381256054432,17.4073863266671,9.42538668544217,15.5758830848303,14.1888741896251,15.7879031317578,10.4259314796847,9.33984248374416,12.0572729376326,9.8174516331297,10.1344626426073,17.5596705429589,16.4765558321035,19.2642757092389,16.7091873915827,11.2232765488126,21.0826631850412,9.78734166538841,11.9785264215373,14.2952323457672,12.4680808466047,12.8330440105583,14.0904505303516,11.1542462935395,9.88676036915869,12.2869794613574,20.9534287009043,17.1822944777989,8.67351336489809,10.4320802058593,10.4783095129799,20.6552511578596,22.0458755541237,15.9197925709348,13.8674112084712,17.8598600638252,13.8190674158233,8.84084918214665,15.3367515616277,15.1869619262636,15.087084617028,12.0545148641912,11.9074512348857,9.2747432894299,10.2897613550218,12.289765554958,9.83335485358181,17.5200812873311,8.61197493933,9.24324015012135,11.6645819702608,9.73406788462631,14.6616338650326,11.3163920150725,10.8700615164651,9.84551494206824,19.8598819114062,17.9789393037103,14.3314286830412,16.1003576891059,13.2422973265892,13.2498351243935,11.7980739857258,11.4304521105638,10.3891614469051,CRC
CRC_P2H1,13.9040411922646,15.4881408697472,18.9938210882143,16.7087901958217,9.33310919961473,13.6057147461896,13.6993042696698,15.0733185473856,9.25143127815505,9.21132221628791,11.8397808252171,9.27131633884443,9.31445500643634,16.7082741008972,16.6277209112387,18.3712952456781,17.2545903388344,10.9566987314018,21.9982711124043,10.118987584194,11.4112504916566,14.4782924861356,12.0329227901004,12.1601066782818,13.4407479286689,11.4211701832099,10.9280480917724,11.6930799112107,20.4027589618136,17.2647350116612,8.38196455983407,8.80665803081023,10.1427134470162,19.3829735515348,21.5783659105079,15.3151376376286,12.6951870643855,16.8582975541882,13.5107783033514,9.65600444884548,14.3699051327745,14.7294645775757,14.2128909762825,12.0019934028534,11.5060362872921,9.62986869098581,9.93255200904348,13.0605520165848,9.47768379067701,17.6127699910435,8.77238077577908,8.62657566574558,10.9129022854144,9.24278549953497,15.1029995040339,12.3543153455097,10.5456922711439,9.70742017117378,18.7483239033515,18.4871016487675,14.0701062863927,15.5596645312703,13.3312061180316,13.8081748500783,12.0376456837506,11.2778015139153,9.91970155734,CRC
